BHARTI AIRTEL LIMITED 

PAN India 

Call Details of Mobile No '9714499703' from '01-Jun-2025' to '05-Jun-2026' 

Target No,Call Type,TOC,B Party No,LRN No,LRN TSP-LSA,Date,Time,Dur(s),First CGI Lat/Long,First CGI,Last CGI Lat/Long,Last CGI,SMSC No,Service Type,IMEI,IMSI,Call Fow No,Roam Nw,SW & MSC ID,IN TG,OUT TG,Vowifi First UE IP,Port1,Vowifi Last UE IP,Port2
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'25/04/2026',04:25:19,0,21.29669/72.8915,404-98-8331-230711555,,---,'917011075005',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',09:32:09,47,21.29669/72.8915,404-98-8331-230711655,21.29198/72.87794,404-98-8331-241631313,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',IN,Post,'8128165664',3088,RJIL-GJ,'25/04/2026',10:02:36,64,21.29669/72.8915,404-98-8331-230711555,21.29198/72.87794,404-98-8331-241631233,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'VA-CANBNK-S',,-,'25/04/2026',10:27:15,0,21.29198/72.87794,404-98-8331-241631334,,---,'919885705604',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',10:50:50,13,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'25/04/2026',10:57:51,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075093',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',IN,Post,'9638822152',4106,VODA-GJ,'25/04/2026',11:17:28,49,21.23121/72.89262,404-98-8307-241910353,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',11:35:48,47,21.19964/72.83938,404-98-8248-215373059,21.19743/72.83454,404-98-8248-241692678,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,172.24.9.78,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',11:38:34,15,21.19719/72.83055,404-98-8248-233187685,21.19553/72.83345,404-98-8248-231173640,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,172.24.9.78,,,,
'9714499703',IN,Post,'7202893740',3067,IDEA-GJ,'25/04/2026',11:39:26,140,21.19911/72.83264,404-98-8248-233234002,21.19743/72.83454,404-98-8248-241692678,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',11:42:10,7,21.19743/72.83454,404-98-8248-241692678,21.19743/72.83454,404-98-8248-241692678,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',11:42:28,8,21.19743/72.83454,404-98-8248-241692678,21.19743/72.83454,404-98-8248-241692678,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',IN,Post,'9638822152',4106,VODA-GJ,'25/04/2026',12:43:43,41,21.21391/72.88892,404-98-8330-231408209,21.21391/72.88892,404-98-8330-231408209,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',12:44:36,6,21.21391/72.88892,404-98-8330-231408229,21.21391/72.88892,404-98-8330-231408209,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',SMT,Post,'VM-CANBNK-S',,-,'25/04/2026',13:03:50,0,21.21332/72.88599,404-98-8330-240673647,,---,'919820405576',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'VM-CANBNK-S',,-,'25/04/2026',13:09:51,0,21.21332/72.88599,404-98-8330-240673637,,---,'919820405578',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AX-CANBNK-S',,-,'25/04/2026',13:10:16,0,21.21277/72.88417,404-98-8330-231492709,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AX-CANBNK-S',,-,'25/04/2026',13:10:17,0,21.21277/72.88417,404-98-8330-231492709,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AX-CANBNK-S',,-,'25/04/2026',13:12:05,0,21.21332/72.88599,404-98-8330-240673637,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AX-CANBNK-S',,-,'25/04/2026',13:12:06,0,21.21332/72.88599,404-98-8330-240673637,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'25/04/2026',13:12:39,0,21.21332/72.88599,404-98-8330-240673637,,---,'917011075005',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-JIOPBS-S',,-,'25/04/2026',13:13:02,0,21.21332/72.88599,404-98-8330-240673637,,---,'917011075005',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JX-JIOPBS-S',,-,'25/04/2026',13:13:38,0,21.21332/72.88599,404-98-8330-240673637,,---,'917019075011',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-JIOPBS-S',,-,'25/04/2026',13:14:06,0,21.21332/72.88599,404-98-8330-240673637,,---,'917011075097',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JX-JIOPBS-S',,-,'25/04/2026',13:17:37,0,21.21277/72.88417,404-98-8330-231492719,,---,'917019075011',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMO,Post,'7208015202',4108,VODA-DL,'25/04/2026',13:19:54,0,21.21332/72.88599,404-98-8330-240673647,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AD-AXISBK-S',,-,'25/04/2026',13:19:56,0,21.21332/72.88599,404-98-8330-240673647,,---,'919890784017',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JX-HDFCBK-S',,-,'25/04/2026',13:20:01,0,21.21277/72.88417,404-98-8330-231492719,,---,'917019075026',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'25/04/2026',13:40:18,71,21.21391/72.88892,404-98-8330-231408129,21.21391/72.88892,404-98-8330-231408129,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.57.101.148,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8488888043',3088,RJIL-GJ,'25/04/2026',13:41:58,231,21.21391/72.88892,404-98-8330-231408209,21.21391/72.88892,404-98-8330-231408209,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'25/04/2026',14:17:51,117,21.21332/72.88599,404-98-8330-240673617,21.21332/72.88599,404-98-8330-240673617,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.57.101.149,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'VA-CANBNK-S',,-,'25/04/2026',14:39:24,0,21.23121/72.89262,404-98-8307-241910373,,---,'919885705602',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AG-ARWINF-P',,-,'25/04/2026',15:17:48,0,21.23121/72.89262,404-98-8307-241910373,,---,'919890784018',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AG-ARWINF-P',,-,'25/04/2026',15:17:49,0,21.23121/72.89262,404-98-8307-241910373,,---,'919890784018',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',OUT,Post,'8128778750',4106,VODA-GJ,'25/04/2026',15:41:42,15,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,172.24.9.78,,,,
'9714499703',OUT,Post,'9687073391',3088,RJIL-GJ,'25/04/2026',15:42:28,41,21.23121/72.89262,404-98-8307-241910278,21.23121/72.89262,404-98-8307-241910278,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',IN,Post,'9638822152',4106,VODA-GJ,'25/04/2026',15:48:29,41,21.23121/72.89262,404-98-8307-241910278,21.23121/72.89262,404-98-8307-241910278,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.57.101.148,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',16:15:43,34,21.22852/72.89744,404-98-8307-240847729,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',OUT,Post,'8401382222',3576,AIR-GJ,'25/04/2026',17:24:58,50,21.22824/72.88821,404-98-8307-231046767,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9638822152',4106,VODA-GJ,'25/04/2026',19:32:41,72,21.29669/72.8915,404-98-8331-230711665,21.29669/72.8915,404-98-8331-230711635,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',IN,Post,'7861987040',2728,AIR-GJ,'25/04/2026',20:57:50,15,21.29051/72.89434,404-98-8331-232984070,21.29051/72.89434,404-98-8331-232984070,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8849946676',3088,RJIL-GJ,'25/04/2026',21:11:40,30,21.29051/72.89434,404-98-8331-232984085,21.29051/72.89434,404-98-8331-232984145,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.5.50.180,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8849998625',3088,RJIL-GJ,'26/04/2026',11:48:48,31,21.29669/72.8915,404-98-8331-230711635,21.29198/72.87794,404-98-8331-241631313,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9586710066',2728,AIR-GJ,'26/04/2026',11:49:46,14,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'8849946676',3088,RJIL-GJ,'26/04/2026',11:50:31,27,21.29669/72.8915,404-98-8331-230711655,21.29669/72.8915,404-98-8331-230711635,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,172.24.9.78,,,,
'9714499703',IN,Post,'8128778750',4106,VODA-GJ,'26/04/2026',13:32:48,15,21.23121/72.89262,404-98-8307-241910353,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8758237575',2728,AIR-GJ,'26/04/2026',14:09:16,28,21.23121/72.89262,404-98-8307-241910353,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JD-JIOPBS-S',,-,'26/04/2026',16:21:44,0,21.22417/72.89507,404-98-8307-231409000,,---,'917011075005',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'26/04/2026',16:29:37,0,21.22417/72.89507,404-98-8307-231409010,,---,'917011075094',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'26/04/2026',17:30:54,0,21.23121/72.89262,404-98-8307-241910375,,---,'917011075094',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',IN,Post,'8488888043',3088,RJIL-GJ,'26/04/2026',17:51:03,91,21.29669/72.8915,404-98-8331-230711560,21.29198/72.87794,404-98-8331-241631233,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7861987040',2728,AIR-GJ,'26/04/2026',22:03:52,13,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'9824449525',3088,RJIL-GJ,'26/04/2026',22:04:23,14,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',IN,Post,'8849998625',3088,RJIL-GJ,'26/04/2026',23:02:40,14,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.57.101.20,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7861987040',2728,AIR-GJ,'27/04/2026',11:01:45,14,21.24601/72.88597,404-98-8307-241044582,21.24234/72.88804,404-98-8307-241706241,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'07971533049',,-,'27/04/2026',11:12:22,7,21.23121/72.89262,404-98-8307-241910353,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.57.101.148,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMO,Post,'52263',,-,'27/04/2026',11:12:31,0,21.23121/72.89262,404-98-8307-241910273,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',IN,Post,'6207434932',3087,RJIL-BR,'27/04/2026',11:34:47,62,21.23121/72.89262,404-98-8307-241910353,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.5.50.180,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'8128165664',3088,RJIL-GJ,'27/04/2026',11:37:20,31,21.22788/72.89142,404-98-8307-240836102,21.22788/72.89142,404-98-8307-240836104,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',IN,Post,'6207434932',3087,RJIL-BR,'27/04/2026',11:39:14,28,21.22249/72.88946,404-98-8307-241523719,21.22249/72.88946,404-98-8307-241523794,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8128165664',3088,RJIL-GJ,'27/04/2026',11:39:46,17,21.22249/72.88946,404-98-8307-241523794,21.22061/72.88657,404-98-8307-233206017,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.75.175.36,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7202893740',3067,IDEA-GJ,'27/04/2026',11:43:13,30,21.21391/72.88892,404-98-8330-231408229,21.21391/72.88892,404-98-8330-231408211,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.92.26.67,,,,
'9714499703',OUT,Post,'8128165664',3088,RJIL-GJ,'27/04/2026',11:49:04,64,21.21391/72.88892,404-98-8330-231408229,21.21391/72.88892,404-98-8330-231408134,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,10.55.253.48,,,,
'9714499703',SMT,Post,'AD-ADHAAR-S',,-,'27/04/2026',12:03:15,0,21.21617/72.89191,404-98-8330-242271344,,---,'919892958696',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-ADHAAR-S',,-,'27/04/2026',12:22:16,0,21.21308/72.89127,404-98-8331-236480520,,---,'917011075005',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JM-PTNPAN-S',,-,'27/04/2026',12:23:16,0,21.21308/72.89127,404-98-8331-236480520,,---,'917021075016',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'27/04/2026',12:24:38,0,21.21308/72.89127,404-98-8331-236480520,,---,'917011075004',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',OUT,Post,'7202893740',3067,IDEA-GJ,'27/04/2026',12:37:18,67,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,172.24.9.78,,,,
'9714499703',SMT,Post,'AD-ARWINF-P',,-,'27/04/2026',12:59:46,0,21.23121/72.89262,404-98-8307-241910373,,---,'919890784018',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AD-ARWINF-P',,-,'27/04/2026',12:59:47,0,21.23121/72.89262,404-98-8307-241910373,,---,'919890784018',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AD-650022-P',,-,'27/04/2026',14:44:37,0,21.23121/72.89262,404-98-8307-241910373,,---,'919810051688',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'27/04/2026',15:43:01,0,21.22852/72.89744,404-98-8307-240847729,,---,'917011075004',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',IN,Post,'8488888043',3088,RJIL-GJ,'27/04/2026',17:29:53,98,21.23121/72.89262,404-98-8307-241910353,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.57.101.20,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'AG-ARWINF-P',,-,'27/04/2026',17:40:50,0,21.23121/72.89262,404-98-8307-241910373,,---,'919845060893',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AG-ARWINF-P',,-,'27/04/2026',17:40:52,0,21.23121/72.89262,404-98-8307-241910373,,---,'919845060893',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'AG-ARWINF-P',,-,'27/04/2026',17:40:53,0,21.23121/72.89262,404-98-8307-241910373,,---,'919845060893',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'27/04/2026',18:44:29,0,21.23121/72.89262,404-98-8307-241910373,,---,'917011075004',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',OUT,Post,'8128165664',3088,RJIL-GJ,'27/04/2026',20:56:23,21,21.29669/72.8915,404-98-8331-230711665,21.29669/72.8915,404-98-8331-230711635,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,,,,,
'9714499703',IN,Post,'8488888043',3088,RJIL-GJ,'27/04/2026',21:22:40,105,21.29669/72.8915,404-98-8331-230711634,21.29051/72.89434,404-98-8331-232984145,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',OUT,Post,'7861987040',2728,AIR-GJ,'27/04/2026',22:15:23,14,21.29051/72.89434,404-98-8331-232984175,21.29051/72.89434,404-98-8331-232984145,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8849998625',3088,RJIL-GJ,'27/04/2026',22:29:30,17,21.29051/72.89434,404-98-8331-232984073,21.29051/72.89434,404-98-8331-232984145,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'JD-CANBNK-S',,-,'27/04/2026',23:50:56,0,21.30433/72.88365,404-98-8221-236672112,,---,'917011075094',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'VM-CANBNK-S',,-,'28/04/2026',02:31:51,0,21.29669/72.8915,404-98-8331-230711555,,---,'919702000556',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMO,Post,'52263',,-,'28/04/2026',08:23:59,0,21.29669/72.8915,404-98-8331-230711560,,---,'919892048351',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',OUT,Post,'8758237575',2728,AIR-GJ,'28/04/2026',09:41:42,32,21.29669/72.8915,404-98-8331-230711655,21.29669/72.8915,404-98-8331-230711635,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'08037942635',,-,'28/04/2026',09:46:29,9,21.30433/72.88365,404-98-8221-236672002,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'8758237575',2728,AIR-GJ,'28/04/2026',10:07:29,11,21.29669/72.8915,404-98-8331-230711635,21.29669/72.8915,404-98-8331-230711635,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'7861987040',2728,AIR-GJ,'28/04/2026',10:42:19,11,21.29669/72.8915,404-98-8331-230711560,21.29669/72.8915,404-98-8331-230711560,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',IN,Post,'02269925222',,-,'28/04/2026',11:09:09,103,21.23121/72.89262,404-98-8307-241910353,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',10.5.62.236,ims.mnc092.mcc404.3gppnetwork.org,,,,
'9714499703',SMT,Post,'59039465',,-,'28/04/2026',11:15:53,0,21.23121/72.89262,404-98-8307-241910373,,---,'918299901123',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',SMT,Post,'59039465',,-,'28/04/2026',11:16:13,0,21.23121/72.89262,404-98-8307-241910373,,---,'918299901123',SMS,'866588055801530','404980531580367',-,AIR GJ,'9898081996',,,,,,
'9714499703',OUT,Post,'7861987040',2728,AIR-GJ,'28/04/2026',11:21:22,12,21.23121/72.89262,404-98-8307-241910373,21.23121/72.89262,404-98-8307-241910353,'-',Voice,'866588055801530','404980531580367',-,AIR GJ,'9898081996',ims.mnc092.mcc404.3gppnetwork.org,ims.mnc098.mcc404.3gppnetwork.org,,,,
